TZState,StateName,TZ,ADJHRS,ADJHRSDST,DST,TZN,TZN2,TSN3,stdatedt,endatedt,Year,tzStart,tzEnd,tstdate,tendate,stdate,endate,endatep1
NC,North Carolina,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2015,March 8,November 1,20150308,20151101,3/8/2015,11/1/2015,11/2/2015
AL,Alabama,CST,6,5,Y,Central Standard Time (CST),NULL,NULL,00:00.0,00:00.0,2023,March 12,November 5,20230312,20231105,3/12/2023,11/5/2023,11/6/2023
AR,Arkansas,CST,6,5,Y,Central Standard Time (CST),NULL,NULL,00:00.0,00:00.0,2010,14-Mar,7-Nov,20100314,20101107,3/14/2010,11/7/2010,11/8/2010
AR,Arkansas,CST,6,5,Y,Central Standard Time (CST),NULL,NULL,00:00.0,00:00.0,2011,13-Mar,6-Nov,20110313,20111106,3/13/2011,11/6/2011,11/7/2011
AR,Arkansas,CST,6,5,Y,Central Standard Time (CST),NULL,NULL,00:00.0,00:00.0,2012,11-Mar,4-Nov,20120311,20121104,3/11/2012,11/4/2012,11/5/2012
AR,Arkansas,CST,6,5,Y,Central Standard Time (CST),NULL,NULL,00:00.0,00:00.0,2013,10-Mar,3-Nov,20130310,20131103,3/10/2013,11/3/2013,11/4/2013
AR,Arkansas,CST,6,5,Y,Central Standard Time (CST),NULL,NULL,00:00.0,00:00.0,2014,March 9,November 2,20140309,20141102,3/9/2014,11/2/2014,11/3/2014
AR,Arkansas,CST,6,5,Y,Central Standard Time (CST),NULL,NULL,00:00.0,00:00.0,2015,March 8,November 1,20150308,20151101,3/8/2015,11/1/2015,11/2/2015
AR,Arkansas,CST,6,5,Y,Central Standard Time (CST),NULL,NULL,00:00.0,00:00.0,2016,March 13,November 6,20160313,20161106,3/13/2016,11/6/2016,11/7/2016
AR,Arkansas,CST,6,5,Y,Central Standard Time (CST),NULL,NULL,00:00.0,00:00.0,2017,March 12,November 5,20170312,20171105,3/12/2017,11/5/2017,11/6/2017
AR,Arkansas,CST,6,5,Y,Central Standard Time (CST),NULL,NULL,00:00.0,00:00.0,2018,March 11,November 4,20180311,20181104,3/11/2018,11/4/2018,11/5/2018
AR,Arkansas,CST,6,5,Y,Central Standard Time (CST),NULL,NULL,00:00.0,00:00.0,2019,March 10,November 3,20190310,20191103,3/10/2019,11/3/2019,11/4/2019
AR,Arkansas,CST,6,5,Y,Central Standard Time (CST),NULL,NULL,00:00.0,00:00.0,2020,March 8,November 1,20200308,20201101,3/8/2020,11/1/2020,11/2/2020
AR,Arkansas,CST,6,5,Y,Central Standard Time (CST),NULL,NULL,00:00.0,00:00.0,2021,March 14,November 7,20210314,20211107,3/14/2021,11/7/2021,11/8/2021
AR,Arkansas,CST,6,5,Y,Central Standard Time (CST),NULL,NULL,00:00.0,00:00.0,2022,March 13,November 6,20220313,20221106,3/13/2022,11/6/2022,11/7/2022
AR,Arkansas,CST,6,5,Y,Central Standard Time (CST),NULL,NULL,00:00.0,00:00.0,2023,March 12,November 5,20230312,20231105,3/12/2023,11/5/2023,11/6/2023
AS,American Samoa,SST,11,10,N,UTC-11: Samoa Standard Time,NULL,NULL,00:00.0,00:00.0,2010,14-Mar,7-Nov,20100314,20101107,3/14/2010,11/7/2010,11/8/2010
AS,American Samoa,SST,11,10,N,UTC-11: Samoa Standard Time,NULL,NULL,00:00.0,00:00.0,2011,13-Mar,6-Nov,20110313,20111106,3/13/2011,11/6/2011,11/7/2011
AS,American Samoa,SST,11,10,N,UTC-11: Samoa Standard Time,NULL,NULL,00:00.0,00:00.0,2012,11-Mar,4-Nov,20120311,20121104,3/11/2012,11/4/2012,11/5/2012
AS,American Samoa,SST,11,10,N,UTC-11: Samoa Standard Time,NULL,NULL,00:00.0,00:00.0,2013,10-Mar,3-Nov,20130310,20131103,3/10/2013,11/3/2013,11/4/2013
AS,American Samoa,SST,11,10,N,UTC-11: Samoa Standard Time,NULL,NULL,00:00.0,00:00.0,2014,March 9,November 2,20140309,20141102,3/9/2014,11/2/2014,11/3/2014
AS,American Samoa,SST,11,10,N,UTC-11: Samoa Standard Time,NULL,NULL,00:00.0,00:00.0,2015,March 8,November 1,20150308,20151101,3/8/2015,11/1/2015,11/2/2015
AS,American Samoa,SST,11,10,N,UTC-11: Samoa Standard Time,NULL,NULL,00:00.0,00:00.0,2016,March 13,November 6,20160313,20161106,3/13/2016,11/6/2016,11/7/2016
AS,American Samoa,SST,11,10,N,UTC-11: Samoa Standard Time,NULL,NULL,00:00.0,00:00.0,2017,March 12,November 5,20170312,20171105,3/12/2017,11/5/2017,11/6/2017
AS,American Samoa,SST,11,10,N,UTC-11: Samoa Standard Time,NULL,NULL,00:00.0,00:00.0,2018,March 11,November 4,20180311,20181104,3/11/2018,11/4/2018,11/5/2018
AS,American Samoa,SST,11,10,N,UTC-11: Samoa Standard Time,NULL,NULL,00:00.0,00:00.0,2019,March 10,November 3,20190310,20191103,3/10/2019,11/3/2019,11/4/2019
AS,American Samoa,SST,11,10,N,UTC-11: Samoa Standard Time,NULL,NULL,00:00.0,00:00.0,2020,March 8,November 1,20200308,20201101,3/8/2020,11/1/2020,11/2/2020
AS,American Samoa,SST,11,10,N,UTC-11: Samoa Standard Time,NULL,NULL,00:00.0,00:00.0,2021,March 14,November 7,20210314,20211107,3/14/2021,11/7/2021,11/8/2021
AS,American Samoa,SST,11,10,N,UTC-11: Samoa Standard Time,NULL,NULL,00:00.0,00:00.0,2022,March 13,November 6,20220313,20221106,3/13/2022,11/6/2022,11/7/2022
AS,American Samoa,SST,11,10,N,UTC-11: Samoa Standard Time,NULL,NULL,00:00.0,00:00.0,2023,March 12,November 5,20230312,20231105,3/12/2023,11/5/2023,11/6/2023
AZ,Arizona,MST,7,7,N,Mountain Standard Time (MST),"The Navajo Nation uses Daylight Saving Time (DST), the rest of the state does not",NULL,00:00.0,00:00.0,2010,14-Mar,7-Nov,20100314,20101107,3/14/2010,11/7/2010,11/8/2010
AZ,Arizona,MST,7,7,N,Mountain Standard Time (MST),"The Navajo Nation uses Daylight Saving Time (DST), the rest of the state does not",NULL,00:00.0,00:00.0,2011,13-Mar,6-Nov,20110313,20111106,3/13/2011,11/6/2011,11/7/2011
AZ,Arizona,MST,7,7,N,Mountain Standard Time (MST),"The Navajo Nation uses Daylight Saving Time (DST), the rest of the state does not",NULL,00:00.0,00:00.0,2012,11-Mar,4-Nov,20120311,20121104,3/11/2012,11/4/2012,11/5/2012
AZ,Arizona,MST,7,7,N,Mountain Standard Time (MST),"The Navajo Nation uses Daylight Saving Time (DST), the rest of the state does not",NULL,00:00.0,00:00.0,2013,10-Mar,3-Nov,20130310,20131103,3/10/2013,11/3/2013,11/4/2013
AZ,Arizona,MST,7,7,N,Mountain Standard Time (MST),"The Navajo Nation uses Daylight Saving Time (DST), the rest of the state does not",NULL,00:00.0,00:00.0,2014,March 9,November 2,20140309,20141102,3/9/2014,11/2/2014,11/3/2014
AZ,Arizona,MST,7,7,N,Mountain Standard Time (MST),"The Navajo Nation uses Daylight Saving Time (DST), the rest of the state does not",NULL,00:00.0,00:00.0,2015,March 8,November 1,20150308,20151101,3/8/2015,11/1/2015,11/2/2015
AZ,Arizona,MST,7,7,N,Mountain Standard Time (MST),"The Navajo Nation uses Daylight Saving Time (DST), the rest of the state does not",NULL,00:00.0,00:00.0,2016,March 13,November 6,20160313,20161106,3/13/2016,11/6/2016,11/7/2016
AZ,Arizona,MST,7,7,N,Mountain Standard Time (MST),"The Navajo Nation uses Daylight Saving Time (DST), the rest of the state does not",NULL,00:00.0,00:00.0,2017,March 12,November 5,20170312,20171105,3/12/2017,11/5/2017,11/6/2017
AZ,Arizona,MST,7,7,N,Mountain Standard Time (MST),"The Navajo Nation uses Daylight Saving Time (DST), the rest of the state does not",NULL,00:00.0,00:00.0,2018,March 11,November 4,20180311,20181104,3/11/2018,11/4/2018,11/5/2018
AZ,Arizona,MST,7,7,N,Mountain Standard Time (MST),"The Navajo Nation uses Daylight Saving Time (DST), the rest of the state does not",NULL,00:00.0,00:00.0,2019,March 10,November 3,20190310,20191103,3/10/2019,11/3/2019,11/4/2019
AZ,Arizona,MST,7,7,N,Mountain Standard Time (MST),"The Navajo Nation uses Daylight Saving Time (DST), the rest of the state does not",NULL,00:00.0,00:00.0,2020,March 8,November 1,20200308,20201101,3/8/2020,11/1/2020,11/2/2020
AZ,Arizona,MST,7,7,N,Mountain Standard Time (MST),"The Navajo Nation uses Daylight Saving Time (DST), the rest of the state does not",NULL,00:00.0,00:00.0,2021,March 14,November 7,20210314,20211107,3/14/2021,11/7/2021,11/8/2021
AZ,Arizona,MST,7,7,N,Mountain Standard Time (MST),"The Navajo Nation uses Daylight Saving Time (DST), the rest of the state does not",NULL,00:00.0,00:00.0,2022,March 13,November 6,20220313,20221106,3/13/2022,11/6/2022,11/7/2022
AZ,Arizona,MST,7,7,N,Mountain Standard Time (MST),"The Navajo Nation uses Daylight Saving Time (DST), the rest of the state does not",NULL,00:00.0,00:00.0,2023,March 12,November 5,20230312,20231105,3/12/2023,11/5/2023,11/6/2023
CA,California,PST,8,7,Y,Pacific Standard Time (PST),NULL,NULL,00:00.0,00:00.0,2010,14-Mar,7-Nov,20100314,20101107,3/14/2010,11/7/2010,11/8/2010
CA,California,PST,8,7,Y,Pacific Standard Time (PST),NULL,NULL,00:00.0,00:00.0,2011,13-Mar,6-Nov,20110313,20111106,3/13/2011,11/6/2011,11/7/2011
CA,California,PST,8,7,Y,Pacific Standard Time (PST),NULL,NULL,00:00.0,00:00.0,2012,11-Mar,4-Nov,20120311,20121104,3/11/2012,11/4/2012,11/5/2012
CA,California,PST,8,7,Y,Pacific Standard Time (PST),NULL,NULL,00:00.0,00:00.0,2013,10-Mar,3-Nov,20130310,20131103,3/10/2013,11/3/2013,11/4/2013
CA,California,PST,8,7,Y,Pacific Standard Time (PST),NULL,NULL,00:00.0,00:00.0,2014,March 9,November 2,20140309,20141102,3/9/2014,11/2/2014,11/3/2014
CA,California,PST,8,7,Y,Pacific Standard Time (PST),NULL,NULL,00:00.0,00:00.0,2015,March 8,November 1,20150308,20151101,3/8/2015,11/1/2015,11/2/2015
CA,California,PST,8,7,Y,Pacific Standard Time (PST),NULL,NULL,00:00.0,00:00.0,2016,March 13,November 6,20160313,20161106,3/13/2016,11/6/2016,11/7/2016
CA,California,PST,8,7,Y,Pacific Standard Time (PST),NULL,NULL,00:00.0,00:00.0,2017,March 12,November 5,20170312,20171105,3/12/2017,11/5/2017,11/6/2017
CA,California,PST,8,7,Y,Pacific Standard Time (PST),NULL,NULL,00:00.0,00:00.0,2018,March 11,November 4,20180311,20181104,3/11/2018,11/4/2018,11/5/2018
CA,California,PST,8,7,Y,Pacific Standard Time (PST),NULL,NULL,00:00.0,00:00.0,2019,March 10,November 3,20190310,20191103,3/10/2019,11/3/2019,11/4/2019
CA,California,PST,8,7,Y,Pacific Standard Time (PST),NULL,NULL,00:00.0,00:00.0,2020,March 8,November 1,20200308,20201101,3/8/2020,11/1/2020,11/2/2020
CA,California,PST,8,7,Y,Pacific Standard Time (PST),NULL,NULL,00:00.0,00:00.0,2021,March 14,November 7,20210314,20211107,3/14/2021,11/7/2021,11/8/2021
CA,California,PST,8,7,Y,Pacific Standard Time (PST),NULL,NULL,00:00.0,00:00.0,2022,March 13,November 6,20220313,20221106,3/13/2022,11/6/2022,11/7/2022
CA,California,PST,8,7,Y,Pacific Standard Time (PST),NULL,NULL,00:00.0,00:00.0,2023,March 12,November 5,20230312,20231105,3/12/2023,11/5/2023,11/6/2023
CO,Colorado,MST,7,6,Y,Mountain Standard Time (MST),NULL,NULL,00:00.0,00:00.0,2010,14-Mar,7-Nov,20100314,20101107,3/14/2010,11/7/2010,11/8/2010
CO,Colorado,MST,7,6,Y,Mountain Standard Time (MST),NULL,NULL,00:00.0,00:00.0,2011,13-Mar,6-Nov,20110313,20111106,3/13/2011,11/6/2011,11/7/2011
CO,Colorado,MST,7,6,Y,Mountain Standard Time (MST),NULL,NULL,00:00.0,00:00.0,2012,11-Mar,4-Nov,20120311,20121104,3/11/2012,11/4/2012,11/5/2012
CO,Colorado,MST,7,6,Y,Mountain Standard Time (MST),NULL,NULL,00:00.0,00:00.0,2013,10-Mar,3-Nov,20130310,20131103,3/10/2013,11/3/2013,11/4/2013
CO,Colorado,MST,7,6,Y,Mountain Standard Time (MST),NULL,NULL,00:00.0,00:00.0,2014,March 9,November 2,20140309,20141102,3/9/2014,11/2/2014,11/3/2014
CO,Colorado,MST,7,6,Y,Mountain Standard Time (MST),NULL,NULL,00:00.0,00:00.0,2015,March 8,November 1,20150308,20151101,3/8/2015,11/1/2015,11/2/2015
CO,Colorado,MST,7,6,Y,Mountain Standard Time (MST),NULL,NULL,00:00.0,00:00.0,2016,March 13,November 6,20160313,20161106,3/13/2016,11/6/2016,11/7/2016
CO,Colorado,MST,7,6,Y,Mountain Standard Time (MST),NULL,NULL,00:00.0,00:00.0,2017,March 12,November 5,20170312,20171105,3/12/2017,11/5/2017,11/6/2017
CO,Colorado,MST,7,6,Y,Mountain Standard Time (MST),NULL,NULL,00:00.0,00:00.0,2018,March 11,November 4,20180311,20181104,3/11/2018,11/4/2018,11/5/2018
CO,Colorado,MST,7,6,Y,Mountain Standard Time (MST),NULL,NULL,00:00.0,00:00.0,2019,March 10,November 3,20190310,20191103,3/10/2019,11/3/2019,11/4/2019
CO,Colorado,MST,7,6,Y,Mountain Standard Time (MST),NULL,NULL,00:00.0,00:00.0,2020,March 8,November 1,20200308,20201101,3/8/2020,11/1/2020,11/2/2020
CO,Colorado,MST,7,6,Y,Mountain Standard Time (MST),NULL,NULL,00:00.0,00:00.0,2021,March 14,November 7,20210314,20211107,3/14/2021,11/7/2021,11/8/2021
CO,Colorado,MST,7,6,Y,Mountain Standard Time (MST),NULL,NULL,00:00.0,00:00.0,2022,March 13,November 6,20220313,20221106,3/13/2022,11/6/2022,11/7/2022
CO,Colorado,MST,7,6,Y,Mountain Standard Time (MST),NULL,NULL,00:00.0,00:00.0,2023,March 12,November 5,20230312,20231105,3/12/2023,11/5/2023,11/6/2023
CT,Connecticut,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2010,14-Mar,7-Nov,20100314,20101107,3/14/2010,11/7/2010,11/8/2010
CT,Connecticut,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2011,13-Mar,6-Nov,20110313,20111106,3/13/2011,11/6/2011,11/7/2011
CT,Connecticut,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2012,11-Mar,4-Nov,20120311,20121104,3/11/2012,11/4/2012,11/5/2012
CT,Connecticut,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2013,10-Mar,3-Nov,20130310,20131103,3/10/2013,11/3/2013,11/4/2013
CT,Connecticut,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2014,March 9,November 2,20140309,20141102,3/9/2014,11/2/2014,11/3/2014
CT,Connecticut,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2015,March 8,November 1,20150308,20151101,3/8/2015,11/1/2015,11/2/2015
CT,Connecticut,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2016,March 13,November 6,20160313,20161106,3/13/2016,11/6/2016,11/7/2016
CT,Connecticut,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2017,March 12,November 5,20170312,20171105,3/12/2017,11/5/2017,11/6/2017
CT,Connecticut,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2018,March 11,November 4,20180311,20181104,3/11/2018,11/4/2018,11/5/2018
CT,Connecticut,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2019,March 10,November 3,20190310,20191103,3/10/2019,11/3/2019,11/4/2019
CT,Connecticut,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2020,March 8,November 1,20200308,20201101,3/8/2020,11/1/2020,11/2/2020
CT,Connecticut,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2021,March 14,November 7,20210314,20211107,3/14/2021,11/7/2021,11/8/2021
CT,Connecticut,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2022,March 13,November 6,20220313,20221106,3/13/2022,11/6/2022,11/7/2022
CT,Connecticut,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2023,March 12,November 5,20230312,20231105,3/12/2023,11/5/2023,11/6/2023
DC,"Washington, D.C.",EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2010,14-Mar,7-Nov,20100314,20101107,3/14/2010,11/7/2010,11/8/2010
DC,"Washington, D.C.",EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2011,13-Mar,6-Nov,20110313,20111106,3/13/2011,11/6/2011,11/7/2011
DC,"Washington, D.C.",EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2012,11-Mar,4-Nov,20120311,20121104,3/11/2012,11/4/2012,11/5/2012
DC,"Washington, D.C.",EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2013,10-Mar,3-Nov,20130310,20131103,3/10/2013,11/3/2013,11/4/2013
DC,"Washington, D.C.",EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2014,March 9,November 2,20140309,20141102,3/9/2014,11/2/2014,11/3/2014
DC,"Washington, D.C.",EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2015,March 8,November 1,20150308,20151101,3/8/2015,11/1/2015,11/2/2015
DC,"Washington, D.C.",EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2016,March 13,November 6,20160313,20161106,3/13/2016,11/6/2016,11/7/2016
DC,"Washington, D.C.",EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2017,March 12,November 5,20170312,20171105,3/12/2017,11/5/2017,11/6/2017
DC,"Washington, D.C.",EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2018,March 11,November 4,20180311,20181104,3/11/2018,11/4/2018,11/5/2018
DC,"Washington, D.C.",EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2019,March 10,November 3,20190310,20191103,3/10/2019,11/3/2019,11/4/2019
DC,"Washington, D.C.",EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2020,March 8,November 1,20200308,20201101,3/8/2020,11/1/2020,11/2/2020
DC,"Washington, D.C.",EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2021,March 14,November 7,20210314,20211107,3/14/2021,11/7/2021,11/8/2021
DC,"Washington, D.C.",EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2022,March 13,November 6,20220313,20221106,3/13/2022,11/6/2022,11/7/2022
DC,"Washington, D.C.",EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2023,March 12,November 5,20230312,20231105,3/12/2023,11/5/2023,11/6/2023
DE,Delaware,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2010,14-Mar,7-Nov,20100314,20101107,3/14/2010,11/7/2010,11/8/2010
DE,Delaware,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2011,13-Mar,6-Nov,20110313,20111106,3/13/2011,11/6/2011,11/7/2011
DE,Delaware,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2012,11-Mar,4-Nov,20120311,20121104,3/11/2012,11/4/2012,11/5/2012
DE,Delaware,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2013,10-Mar,3-Nov,20130310,20131103,3/10/2013,11/3/2013,11/4/2013
DE,Delaware,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2014,March 9,November 2,20140309,20141102,3/9/2014,11/2/2014,11/3/2014
DE,Delaware,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2015,March 8,November 1,20150308,20151101,3/8/2015,11/1/2015,11/2/2015
DE,Delaware,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2016,March 13,November 6,20160313,20161106,3/13/2016,11/6/2016,11/7/2016
DE,Delaware,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2017,March 12,November 5,20170312,20171105,3/12/2017,11/5/2017,11/6/2017
DE,Delaware,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2018,March 11,November 4,20180311,20181104,3/11/2018,11/4/2018,11/5/2018
DE,Delaware,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2019,March 10,November 3,20190310,20191103,3/10/2019,11/3/2019,11/4/2019
DE,Delaware,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2020,March 8,November 1,20200308,20201101,3/8/2020,11/1/2020,11/2/2020
DE,Delaware,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2021,March 14,November 7,20210314,20211107,3/14/2021,11/7/2021,11/8/2021
DE,Delaware,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2022,March 13,November 6,20220313,20221106,3/13/2022,11/6/2022,11/7/2022
DE,Delaware,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2023,March 12,November 5,20230312,20231105,3/12/2023,11/5/2023,11/6/2023
FL,Florida,EST,5,4,Y,Most of the state: Eastern Standard Time (EST),West of the Apalachicola River: Central Standard Time (CST),NULL,00:00.0,00:00.0,2010,14-Mar,7-Nov,20100314,20101107,3/14/2010,11/7/2010,11/8/2010
FL,Florida,EST,5,4,Y,Most of the state: Eastern Standard Time (EST),West of the Apalachicola River: Central Standard Time (CST),NULL,00:00.0,00:00.0,2011,13-Mar,6-Nov,20110313,20111106,3/13/2011,11/6/2011,11/7/2011
FL,Florida,EST,5,4,Y,Most of the state: Eastern Standard Time (EST),West of the Apalachicola River: Central Standard Time (CST),NULL,00:00.0,00:00.0,2012,11-Mar,4-Nov,20120311,20121104,3/11/2012,11/4/2012,11/5/2012
FL,Florida,EST,5,4,Y,Most of the state: Eastern Standard Time (EST),West of the Apalachicola River: Central Standard Time (CST),NULL,00:00.0,00:00.0,2013,10-Mar,3-Nov,20130310,20131103,3/10/2013,11/3/2013,11/4/2013
FL,Florida,EST,5,4,Y,Most of the state: Eastern Standard Time (EST),West of the Apalachicola River: Central Standard Time (CST),NULL,00:00.0,00:00.0,2014,March 9,November 2,20140309,20141102,3/9/2014,11/2/2014,11/3/2014
FL,Florida,EST,5,4,Y,Most of the state: Eastern Standard Time (EST),West of the Apalachicola River: Central Standard Time (CST),NULL,00:00.0,00:00.0,2015,March 8,November 1,20150308,20151101,3/8/2015,11/1/2015,11/2/2015
FL,Florida,EST,5,4,Y,Most of the state: Eastern Standard Time (EST),West of the Apalachicola River: Central Standard Time (CST),NULL,00:00.0,00:00.0,2016,March 13,November 6,20160313,20161106,3/13/2016,11/6/2016,11/7/2016
FL,Florida,EST,5,4,Y,Most of the state: Eastern Standard Time (EST),West of the Apalachicola River: Central Standard Time (CST),NULL,00:00.0,00:00.0,2017,March 12,November 5,20170312,20171105,3/12/2017,11/5/2017,11/6/2017
FL,Florida,EST,5,4,Y,Most of the state: Eastern Standard Time (EST),West of the Apalachicola River: Central Standard Time (CST),NULL,00:00.0,00:00.0,2018,March 11,November 4,20180311,20181104,3/11/2018,11/4/2018,11/5/2018
FL,Florida,EST,5,4,Y,Most of the state: Eastern Standard Time (EST),West of the Apalachicola River: Central Standard Time (CST),NULL,00:00.0,00:00.0,2019,March 10,November 3,20190310,20191103,3/10/2019,11/3/2019,11/4/2019
FL,Florida,EST,5,4,Y,Most of the state: Eastern Standard Time (EST),West of the Apalachicola River: Central Standard Time (CST),NULL,00:00.0,00:00.0,2020,March 8,November 1,20200308,20201101,3/8/2020,11/1/2020,11/2/2020
FL,Florida,EST,5,4,Y,Most of the state: Eastern Standard Time (EST),West of the Apalachicola River: Central Standard Time (CST),NULL,00:00.0,00:00.0,2021,March 14,November 7,20210314,20211107,3/14/2021,11/7/2021,11/8/2021
FL,Florida,EST,5,4,Y,Most of the state: Eastern Standard Time (EST),West of the Apalachicola River: Central Standard Time (CST),NULL,00:00.0,00:00.0,2022,March 13,November 6,20220313,20221106,3/13/2022,11/6/2022,11/7/2022
FL,Florida,EST,5,4,Y,Most of the state: Eastern Standard Time (EST),West of the Apalachicola River: Central Standard Time (CST),NULL,00:00.0,00:00.0,2023,March 12,November 5,20230312,20231105,3/12/2023,11/5/2023,11/6/2023
GA,Georgia,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2010,14-Mar,7-Nov,20100314,20101107,3/14/2010,11/7/2010,11/8/2010
GA,Georgia,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2011,13-Mar,6-Nov,20110313,20111106,3/13/2011,11/6/2011,11/7/2011
GA,Georgia,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2012,11-Mar,4-Nov,20120311,20121104,3/11/2012,11/4/2012,11/5/2012
GA,Georgia,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2013,10-Mar,3-Nov,20130310,20131103,3/10/2013,11/3/2013,11/4/2013
GA,Georgia,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2014,March 9,November 2,20140309,20141102,3/9/2014,11/2/2014,11/3/2014
GA,Georgia,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2015,March 8,November 1,20150308,20151101,3/8/2015,11/1/2015,11/2/2015
GA,Georgia,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2016,March 13,November 6,20160313,20161106,3/13/2016,11/6/2016,11/7/2016
GA,Georgia,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2017,March 12,November 5,20170312,20171105,3/12/2017,11/5/2017,11/6/2017
GA,Georgia,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2018,March 11,November 4,20180311,20181104,3/11/2018,11/4/2018,11/5/2018
GA,Georgia,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2019,March 10,November 3,20190310,20191103,3/10/2019,11/3/2019,11/4/2019
GA,Georgia,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2020,March 8,November 1,20200308,20201101,3/8/2020,11/1/2020,11/2/2020
GA,Georgia,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2021,March 14,November 7,20210314,20211107,3/14/2021,11/7/2021,11/8/2021
GA,Georgia,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2022,March 13,November 6,20220313,20221106,3/13/2022,11/6/2022,11/7/2022
GA,Georgia,EST,5,4,Y,Eastern Standard Time (EST),NULL,NULL,00:00.0,00:00.0,2023,March 12,November 5,20230312,20231105,3/12/2023,11/5/2023,11/6/2023
